frame.number,frame.time_relative,usb.endpoint_address,usb.transfer_type,usb.urb_type,usb.urb_id,usb.urb_status,usb.data_len,usb.setup.bRequest,usb.setup.wValue,usb.setup.wIndex,usb.setup.wLength,usb.capdata
"41812","20.869059000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41813","20.870070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41814","20.870071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41815","20.871072000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41816","20.871073000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41817","20.872070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41818","20.872071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41819","20.873072000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41820","20.873073000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41821","20.874057000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41822","20.874061000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41823","20.875043000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41824","20.875047000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41825","20.876046000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41826","20.876048000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41827","20.877043000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41828","20.877044000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41829","20.878045000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41830","20.878046000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41831","20.879070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41832","20.879071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41833","20.880072000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41834","20.880073000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41835","20.881069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41836","20.881071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41837","20.882071000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41838","20.882072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41839","20.883070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41840","20.883071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41841","20.884074000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41842","20.884075000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41843","20.885073000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41844","20.885074000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41845","20.886057000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41846","20.886058000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41847","20.887057000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41848","20.887058000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41849","20.888057000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41850","20.888058000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41851","20.889068000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41852","20.889069000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41853","20.890070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41854","20.890071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41855","20.891057000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41856","20.891058000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41857","20.892045000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41858","20.892048000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41859","20.893046000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41860","20.893049000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41861","20.894042000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41862","20.894043000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41863","20.895066000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41864","20.895067000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41865","20.896070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41866","20.896071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41867","20.897070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41868","20.897071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41869","20.898070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41870","20.898071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41871","20.899070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41872","20.899071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41873","20.900070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41874","20.900071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41875","20.901071000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41876","20.901072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41877","20.902070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41878","20.902071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41879","20.903071000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41880","20.903072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41881","20.904070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41882","20.904071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41883","20.905070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41884","20.905071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41885","20.906070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41886","20.906071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41887","20.907069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41888","20.907070000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41889","20.908042000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41890","20.908047000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41891","20.909045000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41892","20.909047000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41893","20.910059000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41894","20.910064000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41895","20.911070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41896","20.911073000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41897","20.912070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41898","20.912072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41899","20.913069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41900","20.913072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41901","20.914072000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41902","20.914075000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41903","20.915070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41904","20.915072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41905","20.916070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41906","20.916073000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41907","20.917069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41908","20.917072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41909","20.918057000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41910","20.918060000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41911","20.919069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41912","20.919072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41913","20.920070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41914","20.920072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41915","20.921071000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41916","20.921074000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41917","20.922043000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41918","20.922046000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41919","20.923069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41920","20.923072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41921","20.924057000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41922","20.924060000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41923","20.925045000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41924","20.925049000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41925","20.926047000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41926","20.926051000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41927","20.927047000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41928","20.927050000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41929","20.928043000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41930","20.928044000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41931","20.929048000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41932","20.929050000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41933","20.930072000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41934","20.930073000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41935","20.931069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41936","20.931070000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41937","20.932070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41938","20.932071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41939","20.933069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41940","20.933070000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41941","20.934070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41942","20.934071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41943","20.935076000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41944","20.935077000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41945","20.936069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41946","20.936071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41947","20.937072000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41948","20.937073000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41949","20.938069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41950","20.938070000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41951","20.939056000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41952","20.939058000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41953","20.940069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41954","20.940070000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41955","20.941057000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41956","20.941058000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41957","20.942045000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41958","20.942050000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41959","20.943059000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41960","20.943063000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41961","20.944057000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41962","20.944060000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41963","20.945069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41964","20.945072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41965","20.946071000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41966","20.946073000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41967","20.947069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41968","20.947072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41969","20.948069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41970","20.948072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41971","20.949071000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41972","20.949073000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41973","20.950069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41974","20.950072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41975","20.951071000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41976","20.951074000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41977","20.952069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41978","20.952072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41979","20.953069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41980","20.953071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41981","20.954070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41982","20.954072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41983","20.955069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41984","20.955071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41985","20.956069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41986","20.956072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41987","20.957041000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41988","20.957043000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41989","20.958045000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41990","20.958046000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41991","20.959045000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41992","20.959047000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41993","20.960057000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41994","20.960058000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41995","20.961067000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"41996","20.961069000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41997","20.962067000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"41998","20.962069000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"41999","20.963069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42000","20.963070000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42001","20.964069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42002","20.964070000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42003","20.965070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42004","20.965072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42005","20.966069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42006","20.966070000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42007","20.967069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42008","20.967070000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42009","20.968057000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42010","20.968058000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42011","20.969069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42012","20.969070000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42013","20.970069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42014","20.970070000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42015","20.971069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42016","20.971070000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42017","20.972069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42018","20.972070000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42019","20.973069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42020","20.973070000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42021","20.974042000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42022","20.974043000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42023","20.975042000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42024","20.975047000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42025","20.976055000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42026","20.976059000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42027","20.977057000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42028","20.977060000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42029","20.978071000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42030","20.978074000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42031","20.979069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42032","20.979072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42033","20.980069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42034","20.980071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42035","20.981069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42036","20.981071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42037","20.982069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42038","20.982072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42039","20.983069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42040","20.983071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42041","20.984069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42042","20.984071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42043","20.985071000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42044","20.985074000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42045","20.986056000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42046","20.986059000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42047","20.987056000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42048","20.987058000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42049","20.988069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42050","20.988071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42051","20.989069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42052","20.989071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42053","20.990069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42054","20.990071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42055","20.991041000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42056","20.991042000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42057","20.992044000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42058","20.992049000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42059","20.993059000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42060","20.993062000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42061","20.994056000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42062","20.994060000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42063","20.995069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42064","20.995071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42065","20.996069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42066","20.996072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42067","20.997073000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42068","20.997075000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42069","20.998069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42070","20.998071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42071","20.999071000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42072","20.999073000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42073","21.000069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42074","21.000071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42075","21.001071000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42076","21.001074000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42077","21.002069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42078","21.002072000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42079","21.003069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42080","21.003071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42081","21.004071000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42082","21.004073000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42083","21.005068000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42084","21.005071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42085","21.006073000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42086","21.006075000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42087","21.007068000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42088","21.007071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42089","21.008042000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42090","21.008044000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42091","21.009045000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42092","21.009048000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42093","21.010042000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42094","21.010043000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42095","21.011068000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42096","21.011070000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42097","21.012069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42098","21.012070000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42099","21.013070000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42100","21.013071000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42101","21.014069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42102","21.014070000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42103","21.015075000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"42104","21.015076000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"42105","21.016069000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"42106","21.016070000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
